iteration,method,feature,weight,sample
84,max_variance,education_bachelor_or_higher,1.0,all_managers
84,max_variance,education_master_or_higher,0.0,all_managers
84,max_variance,education_doctoral,0.0,all_managers
84,max_variance,has_mba_emba,0.0,all_managers
84,max_variance,has_foreign_education,0.0,all_managers
84,max_variance,has_professional_retraining,0.0,all_managers
84,max_variance,has_law_education,0.0,all_managers
84,max_variance,has_economics_education,0.0,all_managers
84,max_variance,publications_count,0.0,all_managers
84,max_variance,has_research_experience,0.0,all_managers
84,max_variance,research_experience_years,0.0,all_managers
84,max_variance,patents_count,0.0,all_managers
84,max_variance,experience_years_same_sector,0.0,all_managers
84,max_variance,experience_years_same_industry,0.0,all_managers
84,max_variance,experience_years_same_industry_group,0.0,all_managers
84,max_variance,professional_experience_years,0.0,all_managers
84,max_variance,has_experience_same_sector,0.0,all_managers
84,max_variance,has_experience_same_industry,0.0,all_managers
84,max_variance,has_experience_same_industry_group,0.0,all_managers
84,max_variance,has_other_company_management,0.0,all_managers
84,max_variance,current_company_experience_years,0.0,all_managers
85,critic,education_bachelor_or_higher,0.08743350849611449,all_managers
85,critic,education_master_or_higher,0.08691176863700763,all_managers
85,critic,education_doctoral,0.0711893903978347,all_managers
85,critic,has_mba_emba,0.0772850528649142,all_managers
85,critic,has_foreign_education,0.08237345819166242,all_managers
85,critic,has_professional_retraining,0.026792224038135113,all_managers
85,critic,has_law_education,0.04261423644928902,all_managers
85,critic,has_economics_education,0.08463152949728568,all_managers
85,critic,publications_count,0.007974365945430875,all_managers
85,critic,has_research_experience,0.07248244696141863,all_managers
85,critic,research_experience_years,0.011872132212347288,all_managers
85,critic,patents_count,0.008223664229688725,all_managers
85,critic,experience_years_same_sector,0.042908011515823,all_managers
85,critic,experience_years_same_industry,0.04395551439495283,all_managers
85,critic,experience_years_same_industry_group,0.04317443116879225,all_managers
85,critic,professional_experience_years,0.028336533981402536,all_managers
85,critic,has_experience_same_sector,0.02388134484291588,all_managers
85,critic,has_experience_same_industry,0.03076876361866981,all_managers
85,critic,has_experience_same_industry_group,0.0278494414145456,all_managers
85,critic,has_other_company_management,0.06194849037197666,all_managers
85,critic,current_company_experience_years,0.0373936907697927,all_managers
85,max_variance,education_bachelor_or_higher,0.0,all_managers
85,max_variance,education_master_or_higher,1.0,all_managers
85,max_variance,education_doctoral,0.0,all_managers
85,max_variance,has_mba_emba,0.0,all_managers
85,max_variance,has_foreign_education,0.0,all_managers
85,max_variance,has_professional_retraining,0.0,all_managers
85,max_variance,has_law_education,0.0,all_managers
85,max_variance,has_economics_education,0.0,all_managers
85,max_variance,publications_count,0.0,all_managers
85,max_variance,has_research_experience,0.0,all_managers
85,max_variance,research_experience_years,0.0,all_managers
85,max_variance,patents_count,0.0,all_managers
85,max_variance,experience_years_same_sector,0.0,all_managers
85,max_variance,experience_years_same_industry,0.0,all_managers
85,max_variance,experience_years_same_industry_group,0.0,all_managers
85,max_variance,professional_experience_years,0.0,all_managers
85,max_variance,has_experience_same_sector,0.0,all_managers
85,max_variance,has_experience_same_industry,0.0,all_managers
85,max_variance,has_experience_same_industry_group,0.0,all_managers
85,max_variance,has_other_company_management,0.0,all_managers
85,max_variance,current_company_experience_years,0.0,all_managers
86,critic,education_bachelor_or_higher,0.08465085050273925,all_managers
86,critic,education_master_or_higher,0.08367672210994004,all_managers
86,critic,education_doctoral,0.0625850614230286,all_managers
86,critic,has_mba_emba,0.07152896410305688,all_managers
86,critic,has_foreign_education,0.07312589689725173,all_managers
86,critic,has_professional_retraining,0.021792050303113757,all_managers
86,critic,has_law_education,0.04520406343053145,all_managers
86,critic,has_economics_education,0.08878413586814464,all_managers
86,critic,publications_count,0.006218979346593394,all_managers
86,critic,has_research_experience,0.0599832519069765,all_managers
86,critic,research_experience_years,0.013862733995333542,all_managers
86,critic,patents_count,0.00557589203438935,all_managers
86,critic,experience_years_same_sector,0.033220328273850616,all_managers
86,critic,experience_years_same_industry,0.03319312979169717,all_managers
86,critic,experience_years_same_industry_group,0.032656483809148436,all_managers
86,critic,professional_experience_years,0.02790143609926835,all_managers
86,critic,has_experience_same_sector,0.04421188968478724,all_managers
86,critic,has_experience_same_industry,0.048701621244068745,all_managers
86,critic,has_experience_same_industry_group,0.04421188968478724,all_managers
86,critic,has_other_company_management,0.08586497919886542,all_managers
86,critic,current_company_experience_years,0.033049640292427476,all_managers
86,max_variance,education_bachelor_or_higher,1.0,all_managers
86,max_variance,education_master_or_higher,0.0,all_managers
86,max_variance,education_doctoral,0.0,all_managers
86,max_variance,has_mba_emba,0.0,all_managers
86,max_variance,has_foreign_education,0.0,all_managers
86,max_variance,has_professional_retraining,0.0,all_managers
86,max_variance,has_law_education,0.0,all_managers
86,max_variance,has_economics_education,0.0,all_managers
86,max_variance,publications_count,0.0,all_managers
86,max_variance,has_research_experience,0.0,all_managers
86,max_variance,research_experience_years,0.0,all_managers
86,max_variance,patents_count,0.0,all_managers
86,max_variance,experience_years_same_sector,0.0,all_managers
86,max_variance,experience_years_same_industry,0.0,all_managers
86,max_variance,experience_years_same_industry_group,0.0,all_managers
86,max_variance,professional_experience_years,0.0,all_managers
86,max_variance,has_experience_same_sector,0.0,all_managers
86,max_variance,has_experience_same_industry,0.0,all_managers
86,max_variance,has_experience_same_industry_group,0.0,all_managers
86,max_variance,has_other_company_management,0.0,all_managers
86,max_variance,current_company_experience_years,0.0,all_managers
87,critic,education_bachelor_or_higher,0.08369352525003929,all_managers
87,critic,education_master_or_higher,0.08436568313519187,all_managers
87,critic,education_doctoral,0.06406970668383118,all_managers
87,critic,has_mba_emba,0.06869058354184412,all_managers
87,critic,has_foreign_education,0.0772784214903396,all_managers
87,critic,has_professional_retraining,0.02465057137811844,all_managers
87,critic,has_law_education,0.05029340409052994,all_managers
87,critic,has_economics_education,0.08754924200559552,all_managers
87,critic,publications_count,0.013960595084289894,all_managers
87,critic,has_research_experience,0.0592357613559686,all_managers
87,critic,research_experience_years,0.011870624252837254,all_managers
87,critic,patents_count,0.01061938642271072,all_managers
87,critic,experience_years_same_sector,0.04110059118407934,all_managers
87,critic,experience_years_same_industry,0.04087034025958758,all_managers
87,critic,experience_years_same_industry_group,0.04002643579465091,all_managers
87,critic,professional_experience_years,0.03378562255795211,all_managers
87,critic,has_experience_same_sector,0.03300067004622291,all_managers
87,critic,has_experience_same_industry,0.03664358772795394,all_managers
87,critic,has_experience_same_industry_group,0.03300067004622291,all_managers
87,critic,has_other_company_management,0.06937893404301264,all_managers
87,critic,current_company_experience_years,0.035915643649021486,all_managers
87,max_variance,education_bachelor_or_higher,0.0,all_managers
87,max_variance,education_master_or_higher,1.0,all_managers
87,max_variance,education_doctoral,0.0,all_managers
87,max_variance,has_mba_emba,0.0,all_managers
87,max_variance,has_foreign_education,0.0,all_managers
87,max_variance,has_professional_retraining,0.0,all_managers
87,max_variance,has_law_education,0.0,all_managers
87,max_variance,has_economics_education,0.0,all_managers
87,max_variance,publications_count,0.0,all_managers
87,max_variance,has_research_experience,0.0,all_managers
87,max_variance,research_experience_years,0.0,all_managers
87,max_variance,patents_count,0.0,all_managers
87,max_variance,experience_years_same_sector,0.0,all_managers
87,max_variance,experience_years_same_industry,0.0,all_managers
87,max_variance,experience_years_same_industry_group,0.0,all_managers
87,max_variance,professional_experience_years,0.0,all_managers
87,max_variance,has_experience_same_sector,0.0,all_managers
87,max_variance,has_experience_same_industry,0.0,all_managers
87,max_variance,has_experience_same_industry_group,0.0,all_managers
87,max_variance,has_other_company_management,0.0,all_managers
87,max_variance,current_company_experience_years,0.0,all_managers
88,critic,education_bachelor_or_higher,0.08333724952229896,all_managers
88,critic,education_master_or_higher,0.08239497706071708,all_managers
88,critic,education_doctoral,0.06519255668990723,all_managers
88,critic,has_mba_emba,0.08585966715917458,all_managers
88,critic,has_foreign_education,0.08835656330589209,all_managers
88,critic,has_professional_retraining,0.012725740039070156,all_managers
88,critic,has_law_education,0.03858222557522079,all_managers
88,critic,has_economics_education,0.08210224833674111,all_managers
88,critic,publications_count,0.012611121795378568,all_managers
88,critic,has_research_experience,0.06243668539506297,all_managers
88,critic,research_experience_years,0.007667945225572502,all_managers
88,critic,patents_count,0.00983240228467392,all_managers
88,critic,experience_years_same_sector,0.04003400421593206,all_managers
88,critic,experience_years_same_industry,0.040547012727900844,all_managers
88,critic,experience_years_same_industry_group,0.04019162794087216,all_managers
88,critic,professional_experience_years,0.026976104417111013,all_managers
88,critic,has_experience_same_sector,0.03625424951647937,all_managers
88,critic,has_experience_same_industry,0.04379526497709529,all_managers
88,critic,has_experience_same_industry_group,0.0384843998149052,all_managers
88,critic,has_other_company_management,0.06803612650243143,all_managers
88,critic,current_company_experience_years,0.034581827497562743,all_managers
88,max_variance,education_bachelor_or_higher,1.0,all_managers
88,max_variance,education_master_or_higher,0.0,all_managers
88,max_variance,education_doctoral,0.0,all_managers
88,max_variance,has_mba_emba,0.0,all_managers
88,max_variance,has_foreign_education,0.0,all_managers
88,max_variance,has_professional_retraining,0.0,all_managers
88,max_variance,has_law_education,0.0,all_managers
88,max_variance,has_economics_education,0.0,all_managers
88,max_variance,publications_count,0.0,all_managers
88,max_variance,has_research_experience,0.0,all_managers
88,max_variance,research_experience_years,0.0,all_managers
88,max_variance,patents_count,0.0,all_managers
88,max_variance,experience_years_same_sector,0.0,all_managers
88,max_variance,experience_years_same_industry,0.0,all_managers
88,max_variance,experience_years_same_industry_group,0.0,all_managers
88,max_variance,professional_experience_years,0.0,all_managers
88,max_variance,has_experience_same_sector,0.0,all_managers
88,max_variance,has_experience_same_industry,0.0,all_managers
88,max_variance,has_experience_same_industry_group,0.0,all_managers
88,max_variance,has_other_company_management,0.0,all_managers
88,max_variance,current_company_experience_years,0.0,all_managers
89,critic,education_bachelor_or_higher,0.08496030716974785,all_managers
89,critic,education_master_or_higher,0.0837507350415206,all_managers
89,critic,education_doctoral,0.05888517510391505,all_managers
89,critic,has_mba_emba,0.07806050209830567,all_managers
89,critic,has_foreign_education,0.08350303362603495,all_managers
89,critic,has_professional_retraining,0.019942653183053792,all_managers
89,critic,has_law_education,0.04007687861515921,all_managers
89,critic,has_economics_education,0.08069777410944758,all_managers
89,critic,publications_count,0.009939881930747118,all_managers
89,critic,has_research_experience,0.05850107375152506,all_managers
89,critic,research_experience_years,0.009291741850208151,all_managers
89,critic,patents_count,0.008852701189713142,all_managers
89,critic,experience_years_same_sector,0.04371162711568059,all_managers
89,critic,experience_years_same_industry,0.04400881239617459,all_managers
89,critic,experience_years_same_industry_group,0.04350012940047256,all_managers
89,critic,professional_experience_years,0.029091259508438487,all_managers
89,critic,has_experience_same_sector,0.03673189540143924,all_managers
89,critic,has_experience_same_industry,0.050621866055385226,all_managers
89,critic,has_experience_same_industry_group,0.03673189540143924,all_managers
89,critic,has_other_company_management,0.06708075336039947,all_managers
89,critic,current_company_experience_years,0.03205930369119239,all_managers
89,max_variance,education_bachelor_or_higher,1.0,all_managers
89,max_variance,education_master_or_higher,0.0,all_managers
89,max_variance,education_doctoral,0.0,all_managers
89,max_variance,has_mba_emba,0.0,all_managers
89,max_variance,has_foreign_education,0.0,all_managers
89,max_variance,has_professional_retraining,0.0,all_managers
89,max_variance,has_law_education,0.0,all_managers
89,max_variance,has_economics_education,0.0,all_managers
89,max_variance,publications_count,0.0,all_managers
89,max_variance,has_research_experience,0.0,all_managers
89,max_variance,research_experience_years,0.0,all_managers
89,max_variance,patents_count,0.0,all_managers
89,max_variance,experience_years_same_sector,0.0,all_managers
89,max_variance,experience_years_same_industry,0.0,all_managers
89,max_variance,experience_years_same_industry_group,0.0,all_managers
89,max_variance,professional_experience_years,0.0,all_managers
89,max_variance,has_experience_same_sector,0.0,all_managers
89,max_variance,has_experience_same_industry,0.0,all_managers
89,max_variance,has_experience_same_industry_group,0.0,all_managers
89,max_variance,has_other_company_management,0.0,all_managers
89,max_variance,current_company_experience_years,0.0,all_managers
90,critic,education_bachelor_or_higher,0.08340541124529793,all_managers
90,critic,education_master_or_higher,0.07869548333471867,all_managers
90,critic,education_doctoral,0.05951545212694102,all_managers
90,critic,has_mba_emba,0.06705345889533142,all_managers
90,critic,has_foreign_education,0.09812521642258758,all_managers
90,critic,has_professional_retraining,0.01866493070714548,all_managers
90,critic,has_law_education,0.06091895373810974,all_managers
90,critic,has_economics_education,0.08508412083731264,all_managers
90,critic,publications_count,0.009691207577158944,all_managers
90,critic,has_research_experience,0.05536660848344332,all_managers
90,critic,research_experience_years,0.009317849676160046,all_managers
90,critic,patents_count,0.005967157522154209,all_managers
90,critic,experience_years_same_sector,0.035720675793127425,all_managers
90,critic,experience_years_same_industry,0.03739335208511654,all_managers
90,critic,experience_years_same_industry_group,0.036170794706422635,all_managers
90,critic,professional_experience_years,0.025550007472158964,all_managers
90,critic,has_experience_same_sector,0.03535397170643223,all_managers
90,critic,has_experience_same_industry,0.04402343895978568,all_managers
90,critic,has_experience_same_industry_group,0.03801579443155811,all_managers
90,critic,has_other_company_management,0.07794569999965588,all_managers
90,critic,current_company_experience_years,0.03802041427938169,all_managers
90,max_variance,education_bachelor_or_higher,1.0,all_managers
90,max_variance,education_master_or_higher,0.0,all_managers
90,max_variance,education_doctoral,0.0,all_managers
90,max_variance,has_mba_emba,0.0,all_managers
90,max_variance,has_foreign_education,0.0,all_managers
90,max_variance,has_professional_retraining,0.0,all_managers
90,max_variance,has_law_education,0.0,all_managers
90,max_variance,has_economics_education,0.0,all_managers
90,max_variance,publications_count,0.0,all_managers
90,max_variance,has_research_experience,0.0,all_managers
90,max_variance,research_experience_years,0.0,all_managers
90,max_variance,patents_count,0.0,all_managers
90,max_variance,experience_years_same_sector,0.0,all_managers
90,max_variance,experience_years_same_industry,0.0,all_managers
90,max_variance,experience_years_same_industry_group,0.0,all_managers
90,max_variance,professional_experience_years,0.0,all_managers
90,max_variance,has_experience_same_sector,0.0,all_managers
90,max_variance,has_experience_same_industry,0.0,all_managers
90,max_variance,has_experience_same_industry_group,0.0,all_managers
90,max_variance,has_other_company_management,0.0,all_managers
90,max_variance,current_company_experience_years,0.0,all_managers
91,critic,education_bachelor_or_higher,0.08499629691734782,all_managers
91,critic,education_master_or_higher,0.08322576832649388,all_managers
91,critic,education_doctoral,0.060547032442358546,all_managers
91,critic,has_mba_emba,0.07631184163225602,all_managers
91,critic,has_foreign_education,0.07319330540914319,all_managers
91,critic,has_professional_retraining,0.018028361332261975,all_managers
91,critic,has_law_education,0.06040910634542408,all_managers
91,critic,has_economics_education,0.08593406168733987,all_managers
91,critic,publications_count,0.010768989778123928,all_managers
91,critic,has_research_experience,0.06667441174419829,all_managers
91,critic,research_experience_years,0.011901865404450197,all_managers
91,critic,patents_count,0.00766776421591163,all_managers
91,critic,experience_years_same_sector,0.03316109483333526,all_managers
91,critic,experience_years_same_industry,0.03415107248507843,all_managers
91,critic,experience_years_same_industry_group,0.03344444375872625,all_managers
91,critic,professional_experience_years,0.025467056986350788,all_managers
91,critic,has_experience_same_sector,0.038801997630667044,all_managers
91,critic,has_experience_same_industry,0.04438804552338061,all_managers
91,critic,has_experience_same_industry_group,0.04142652816179817,all_managers
91,critic,has_other_company_management,0.08234417823992579,all_managers
91,critic,current_company_experience_years,0.027156777145428218,all_managers
91,max_variance,education_bachelor_or_higher,1.0,all_managers
91,max_variance,education_master_or_higher,0.0,all_managers
91,max_variance,education_doctoral,0.0,all_managers
91,max_variance,has_mba_emba,0.0,all_managers
91,max_variance,has_foreign_education,0.0,all_managers
91,max_variance,has_professional_retraining,0.0,all_managers
91,max_variance,has_law_education,0.0,all_managers
91,max_variance,has_economics_education,0.0,all_managers
91,max_variance,publications_count,0.0,all_managers
91,max_variance,has_research_experience,0.0,all_managers
91,max_variance,research_experience_years,0.0,all_managers
91,max_variance,patents_count,0.0,all_managers
91,max_variance,experience_years_same_sector,0.0,all_managers
91,max_variance,experience_years_same_industry,0.0,all_managers
91,max_variance,experience_years_same_industry_group,0.0,all_managers
91,max_variance,professional_experience_years,0.0,all_managers
91,max_variance,has_experience_same_sector,0.0,all_managers
91,max_variance,has_experience_same_industry,0.0,all_managers
91,max_variance,has_experience_same_industry_group,0.0,all_managers
91,max_variance,has_other_company_management,0.0,all_managers
91,max_variance,current_company_experience_years,0.0,all_managers
92,critic,education_bachelor_or_higher,0.08309969932959634,all_managers
92,critic,education_master_or_higher,0.08203269948658153,all_managers
92,critic,education_doctoral,0.06518243113340015,all_managers
92,critic,has_mba_emba,0.06016986343977399,all_managers
92,critic,has_foreign_education,0.08158140772756245,all_managers
92,critic,has_professional_retraining,0.02029554585971754,all_managers
92,critic,has_law_education,0.058484354914032775,all_managers
92,critic,has_economics_education,0.07589603198809214,all_managers
92,critic,publications_count,0.013237171665679797,all_managers
92,critic,has_research_experience,0.057927692004050735,all_managers
92,critic,research_experience_years,0.008703561250195842,all_managers
92,critic,patents_count,0.009096849949780383,all_managers
92,critic,experience_years_same_sector,0.042169836614297206,all_managers
92,critic,experience_years_same_industry,0.04305275334914703,all_managers
92,critic,experience_years_same_industry_group,0.041958681166383474,all_managers
92,critic,professional_experience_years,0.029553260875642848,all_managers
92,critic,has_experience_same_sector,0.03564671729937246,all_managers
92,critic,has_experience_same_industry,0.04424064305873459,all_managers
92,critic,has_experience_same_industry_group,0.04078471939386294,all_managers
92,critic,has_other_company_management,0.06613685700140683,all_managers
92,critic,current_company_experience_years,0.04074922249268877,all_managers
92,max_variance,education_bachelor_or_higher,1.0,all_managers
92,max_variance,education_master_or_higher,0.0,all_managers
92,max_variance,education_doctoral,0.0,all_managers
92,max_variance,has_mba_emba,0.0,all_managers
92,max_variance,has_foreign_education,0.0,all_managers
92,max_variance,has_professional_retraining,0.0,all_managers
92,max_variance,has_law_education,0.0,all_managers
92,max_variance,has_economics_education,0.0,all_managers
92,max_variance,publications_count,0.0,all_managers
92,max_variance,has_research_experience,0.0,all_managers
92,max_variance,research_experience_years,0.0,all_managers
92,max_variance,patents_count,0.0,all_managers
92,max_variance,experience_years_same_sector,0.0,all_managers
92,max_variance,experience_years_same_industry,0.0,all_managers
92,max_variance,experience_years_same_industry_group,0.0,all_managers
92,max_variance,professional_experience_years,0.0,all_managers
92,max_variance,has_experience_same_sector,0.0,all_managers
92,max_variance,has_experience_same_industry,0.0,all_managers
92,max_variance,has_experience_same_industry_group,0.0,all_managers
92,max_variance,has_other_company_management,0.0,all_managers
92,max_variance,current_company_experience_years,0.0,all_managers
93,critic,education_bachelor_or_higher,0.08395985866356342,all_managers
93,critic,education_master_or_higher,0.08181976625060018,all_managers
93,critic,education_doctoral,0.0606103499518145,all_managers
93,critic,has_mba_emba,0.07854402100435473,all_managers
93,critic,has_foreign_education,0.08072899380805919,all_managers
93,critic,has_professional_retraining,0.027123681111431278,all_managers
93,critic,has_law_education,0.05570754228431435,all_managers
93,critic,has_economics_education,0.07769234795731994,all_managers
93,critic,publications_count,0.0068150918148387725,all_managers
93,critic,has_research_experience,0.05779834067232223,all_managers
93,critic,research_experience_years,0.011253914816168801,all_managers
93,critic,patents_count,0.0028097676698010917,all_managers
93,critic,experience_years_same_sector,0.036335922625738586,all_managers
93,critic,experience_years_same_industry,0.03770618665532693,all_managers
93,critic,experience_years_same_industry_group,0.036486266809974195,all_managers
93,critic,professional_experience_years,0.028662245584716924,all_managers
93,critic,has_experience_same_sector,0.03667296888310135,all_managers
93,critic,has_experience_same_industry,0.0456127361477417,all_managers
93,critic,has_experience_same_industry_group,0.0391377671247649,all_managers
93,critic,has_other_company_management,0.07849352486915238,all_managers
93,critic,current_company_experience_years,0.036028705294894554,all_managers
93,max_variance,education_bachelor_or_higher,0.0,all_managers
93,max_variance,education_master_or_higher,1.0,all_managers
93,max_variance,education_doctoral,0.0,all_managers
93,max_variance,has_mba_emba,0.0,all_managers
93,max_variance,has_foreign_education,0.0,all_managers
93,max_variance,has_professional_retraining,0.0,all_managers
93,max_variance,has_law_education,0.0,all_managers
93,max_variance,has_economics_education,0.0,all_managers
93,max_variance,publications_count,0.0,all_managers
93,max_variance,has_research_experience,0.0,all_managers
93,max_variance,research_experience_years,0.0,all_managers
93,max_variance,patents_count,0.0,all_managers
93,max_variance,experience_years_same_sector,0.0,all_managers
93,max_variance,experience_years_same_industry,0.0,all_managers
93,max_variance,experience_years_same_industry_group,0.0,all_managers
93,max_variance,professional_experience_years,0.0,all_managers
93,max_variance,has_experience_same_sector,0.0,all_managers
93,max_variance,has_experience_same_industry,0.0,all_managers
93,max_variance,has_experience_same_industry_group,0.0,all_managers
93,max_variance,has_other_company_management,0.0,all_managers
93,max_variance,current_company_experience_years,0.0,all_managers
94,critic,education_bachelor_or_higher,0.07684564309417605,all_managers
94,critic,education_master_or_higher,0.07668432581566909,all_managers
94,critic,education_doctoral,0.06282600812867467,all_managers
94,critic,has_mba_emba,0.07916261144147406,all_managers
94,critic,has_foreign_education,0.0845353420686514,all_managers
94,critic,has_professional_retraining,0.0309930919125824,all_managers
94,critic,has_law_education,0.03616334735284773,all_managers
94,critic,has_economics_education,0.08217829004974682,all_managers
94,critic,publications_count,0.010826995667790433,all_managers
94,critic,has_research_experience,0.0592711141619907,all_managers
94,critic,research_experience_years,0.013356499349976295,all_managers
94,critic,patents_count,0.0059220594564946836,all_managers
94,critic,experience_years_same_sector,0.03979065924465641,all_managers
94,critic,experience_years_same_industry,0.04023269866272623,all_managers
94,critic,experience_years_same_industry_group,0.039578681417825855,all_managers
94,critic,professional_experience_years,0.028805782708910214,all_managers
94,critic,has_experience_same_sector,0.03847579856116987,all_managers
94,critic,has_experience_same_industry,0.047472856171934336,all_managers
94,critic,has_experience_same_industry_group,0.04285059911715633,all_managers
94,critic,has_other_company_management,0.06976066978967074,all_managers
94,critic,current_company_experience_years,0.0342669258258757,all_managers
94,max_variance,education_bachelor_or_higher,0.0,all_managers
94,max_variance,education_master_or_higher,1.0,all_managers
94,max_variance,education_doctoral,0.0,all_managers
94,max_variance,has_mba_emba,0.0,all_managers
94,max_variance,has_foreign_education,0.0,all_managers
94,max_variance,has_professional_retraining,0.0,all_managers
94,max_variance,has_law_education,0.0,all_managers
94,max_variance,has_economics_education,0.0,all_managers
94,max_variance,publications_count,0.0,all_managers
94,max_variance,has_research_experience,0.0,all_managers
94,max_variance,research_experience_years,0.0,all_managers
94,max_variance,patents_count,0.0,all_managers
94,max_variance,experience_years_same_sector,0.0,all_managers
94,max_variance,experience_years_same_industry,0.0,all_managers
94,max_variance,experience_years_same_industry_group,0.0,all_managers
94,max_variance,professional_experience_years,0.0,all_managers
94,max_variance,has_experience_same_sector,0.0,all_managers
94,max_variance,has_experience_same_industry,0.0,all_managers
94,max_variance,has_experience_same_industry_group,0.0,all_managers
94,max_variance,has_other_company_management,0.0,all_managers
94,max_variance,current_company_experience_years,0.0,all_managers
95,critic,education_bachelor_or_higher,0.07726571046629574,all_managers
95,critic,education_master_or_higher,0.07612876128760201,all_managers
95,critic,education_doctoral,0.06563184538029766,all_managers
95,critic,has_mba_emba,0.07655584994298974,all_managers
95,critic,has_foreign_education,0.07295473821158224,all_managers
95,critic,has_professional_retraining,0.029535790541239886,all_managers
95,critic,has_law_education,0.046483921806634,all_managers
95,critic,has_economics_education,0.0739955267272097,all_managers
95,critic,publications_count,0.007967318580778197,all_managers
95,critic,has_research_experience,0.06595864847164667,all_managers
95,critic,research_experience_years,0.012441424727725152,all_managers
95,critic,patents_count,0.00790430006642606,all_managers
95,critic,experience_years_same_sector,0.04204679680603306,all_managers
95,critic,experience_years_same_industry,0.042979177387369796,all_managers
95,critic,experience_years_same_industry_group,0.042162787429552484,all_managers
95,critic,professional_experience_years,0.03092229211722881,all_managers
95,critic,has_experience_same_sector,0.03575387971767216,all_managers
95,critic,has_experience_same_industry,0.04520177055573342,all_managers
95,critic,has_experience_same_industry_group,0.03821545388093669,all_managers
95,critic,has_other_company_management,0.07273841777476239,all_managers
95,critic,current_company_experience_years,0.03715558812028413,all_managers
95,max_variance,education_bachelor_or_higher,1.0,all_managers
95,max_variance,education_master_or_higher,0.0,all_managers
95,max_variance,education_doctoral,0.0,all_managers
95,max_variance,has_mba_emba,0.0,all_managers
95,max_variance,has_foreign_education,0.0,all_managers
95,max_variance,has_professional_retraining,0.0,all_managers
95,max_variance,has_law_education,0.0,all_managers
95,max_variance,has_economics_education,0.0,all_managers
95,max_variance,publications_count,0.0,all_managers
95,max_variance,has_research_experience,0.0,all_managers
95,max_variance,research_experience_years,0.0,all_managers
95,max_variance,patents_count,0.0,all_managers
95,max_variance,experience_years_same_sector,0.0,all_managers
95,max_variance,experience_years_same_industry,0.0,all_managers
95,max_variance,experience_years_same_industry_group,0.0,all_managers
95,max_variance,professional_experience_years,0.0,all_managers
95,max_variance,has_experience_same_sector,0.0,all_managers
95,max_variance,has_experience_same_industry,0.0,all_managers
95,max_variance,has_experience_same_industry_group,0.0,all_managers
95,max_variance,has_other_company_management,0.0,all_managers
95,max_variance,current_company_experience_years,0.0,all_managers
96,critic,education_bachelor_or_higher,0.08870414825486492,all_managers
96,critic,education_master_or_higher,0.08716970250911162,all_managers
96,critic,education_doctoral,0.06441281423015881,all_managers
96,critic,has_mba_emba,0.07071145216460153,all_managers
96,critic,has_foreign_education,0.0884679697660887,all_managers
96,critic,has_professional_retraining,0.025237729494939177,all_managers
96,critic,has_law_education,0.041445673920008246,all_managers
96,critic,has_economics_education,0.0897424746990927,all_managers
96,critic,publications_count,0.005485497882474023,all_managers
96,critic,has_research_experience,0.0569048165020556,all_managers
96,critic,research_experience_years,0.013797626515344509,all_managers
96,critic,patents_count,0.00567077834223777,all_managers
96,critic,experience_years_same_sector,0.03835083372654896,all_managers
96,critic,experience_years_same_industry,0.03851109079003562,all_managers
96,critic,experience_years_same_industry_group,0.037558801439893215,all_managers
96,critic,professional_experience_years,0.030595682619273545,all_managers
96,critic,has_experience_same_sector,0.03333869640572501,all_managers
96,critic,has_experience_same_industry,0.0360403219200949,all_managers
96,critic,has_experience_same_industry_group,0.03333869640572501,all_managers
96,critic,has_other_company_management,0.07692927384451213,all_managers
96,critic,current_company_experience_years,0.037585918567214244,all_managers
96,max_variance,education_bachelor_or_higher,1.0,all_managers
96,max_variance,education_master_or_higher,0.0,all_managers
96,max_variance,education_doctoral,0.0,all_managers
96,max_variance,has_mba_emba,0.0,all_managers
96,max_variance,has_foreign_education,0.0,all_managers
96,max_variance,has_professional_retraining,0.0,all_managers
96,max_variance,has_law_education,0.0,all_managers
96,max_variance,has_economics_education,0.0,all_managers
96,max_variance,publications_count,0.0,all_managers
96,max_variance,has_research_experience,0.0,all_managers
96,max_variance,research_experience_years,0.0,all_managers
96,max_variance,patents_count,0.0,all_managers
96,max_variance,experience_years_same_sector,0.0,all_managers
96,max_variance,experience_years_same_industry,0.0,all_managers
96,max_variance,experience_years_same_industry_group,0.0,all_managers
96,max_variance,professional_experience_years,0.0,all_managers
96,max_variance,has_experience_same_sector,0.0,all_managers
96,max_variance,has_experience_same_industry,0.0,all_managers
96,max_variance,has_experience_same_industry_group,0.0,all_managers
96,max_variance,has_other_company_management,0.0,all_managers
96,max_variance,current_company_experience_years,0.0,all_managers
97,critic,education_bachelor_or_higher,0.08518694992090979,all_managers
97,critic,education_master_or_higher,0.0838089912120611,all_managers
97,critic,education_doctoral,0.060554503008411635,all_managers
97,critic,has_mba_emba,0.09484756359849673,all_managers
97,critic,has_foreign_education,0.10580125287872894,all_managers
97,critic,has_professional_retraining,0.019477793064157343,all_managers
97,critic,has_law_education,0.03838932807967813,all_managers
97,critic,has_economics_education,0.08950673625550727,all_managers
97,critic,publications_count,0.008823641333303045,all_managers
97,critic,has_research_experience,0.05983283556039031,all_managers
97,critic,research_experience_years,0.010335737710071263,all_managers
97,critic,patents_count,0.006696975998753993,all_managers
97,critic,experience_years_same_sector,0.03244252606402461,all_managers
