ticker,name,source_positions,ceo_in_positions,facial_trust_appearance_proxy,yandex_count,name_cyrillic,Nom_2015,Nom_2016,Nom_2017,Nom_2018,Nom_2019,Nom_2020,Nom_2021,Nom_2022,Nom_2023,Nom_2024,education_name,education_role,education_secondary,education_bachelor,education_master,education_doctoral,education_level_unknown,has_mba_emba,has_foreign_education,has_professional_retraining,has_law_education,has_economics_education,publications_count,publications_count_is_lower_bound,has_research_experience,research_experience_years,patents_count,patents_count_is_lower_bound,experience_years_same_sector,experience_years_same_industry,experience_years_same_industry_group,professional_experience_years,has_experience_same_sector,has_experience_same_industry,has_experience_same_industry_group,has_other_company_management,current_company_experience_years,ceo_in_json,notebook_higher_education,notebook_degree,notebook_publications,notebook_research_experience,notebook_patents,education_observed,is_ceo,ceo_identification,ceo_position_conflict,person_id,media_observed,face_observed,yandex_count_original,media_score,awards_raw,awards_score,expertise_score,face_score
FEES,Краинский Даниил Владимирович,Член Правления,False,-0.4582631890563534,10977.0,Краинский Даниил Владимирович,,,,,,,,,,,Краинский Даниил Владимирович,"Член Правления, заместитель Генерального директора по правовому обеспечению",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,15,15,15,15,1,1,1,0,5,False,1,0,0,0,0,1,False,,False,daniil krainskii vladimirovich,1,1,6918.0,94.30533203396551,0.0,0.0,30.0,30.752538712156678
FEES,Кулишов Григорий Викторович,CSO,False,,1.0,Кулишов Григорий Викторович,,,,,,,,,,,Кулишов Григорий Викторович,"CSO / заместитель Генерального директора по безопасности ПАО ""Россети""",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,0,0,0,0,0,1,False,,False,grigorii kulishov viktorovich,1,0,1.0,7.0260043321785846,0.0,0.0,0.0,0.0
FEES,Ляпунов Евгений Викторович,Член Правления,False,,1617.0,Ляпунов Евгений Викторович,,,,,,,,,,,Ляпунов Евгений Викторович,"Член Правления, заместитель Генерального директора - главный инженер",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,17,17,17,17,1,1,1,1,5,False,1,0,0,0,0,1,False,,False,evgenii liapunov viktorovich,1,0,683.0,74.89717732121893,0.0,0.0,30.0,0.0
FEES,Макаров Владимир Александрович,Руководитель подразделения внутреннего контроля и управления рисками,False,-0.9445023009411728,328.0,Макаров Владимир Александрович,,,,,,,,,,,Макаров Владимир Александрович,"Руководитель подразделения внутреннего контроля и управления рисками / директор по внутреннему контролю и управлению рисками - начальник Департамента внутреннего контроля и управления рисками ПАО ""Россети""",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,aleksandrovich makarov vladimir,1,1,328.0,58.75105317969754,0.0,0.0,30.0,10.658032592835713
FEES,Мольский Алексей Валерьевич,Член Правления,False,,6344.0,Мольский Алексей Валерьевич,,,,N,,,N,N,,,Мольский Алексей Валерьевич,"Член Правления, заместитель Генерального директора по инвестициям и капитальному строительству",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,19,19,19,22,1,1,1,1,15,False,1,0,0,0,0,1,False,,False,aleksei molskii valerevich,1,0,3703.0,88.74830237826606,3.0,57.81296526357757,30.0,0.0
FEES,Муров Андрей Евгеньевич,Член Правления,False,,1394.0,Муров Андрей Евгеньевич,,N,N,N,N,,,,,,Муров Андрей Евгеньевич,"Член Правления, Первый заместитель Генерального директора",0,0,0,1,0,0,0,1,1,1,0.0,0,0,0,0.0,0,15,15,15,21,1,1,1,1,11,False,1,1,0,0,0,1,False,,False,andrei evgenevich murov,1,0,1394.0,73.393988385742,4.0,67.11877414712396,55.00000000000001,0.0
FEES,Новак Александр Валентинович,Председатель СД,False,0.2206265710724762,3955.0,Новак Александр Валентинович,,,,,,,,,,,Новак Александр Валентинович,"Председатель Совета директоров ПАО ""Россети""; Заместитель Председателя Правительства Российской Федерации",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,2,2,2,20,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,aleksandr novak valentinovich,1,1,1413.0,83.95953423857688,0.0,0.0,30.0,58.80860023787906
FEES,Полинов Алексей Александрович,Член Правления,False,,2416.0,Полинов Алексей Александрович,,,,,,,,,,,Полинов Алексей Александрович,"Член Правления, врио заместителя Генерального директора по стратегии",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,10,10,10,10,1,1,1,1,3,False,1,1,0,0,0,1,False,,False,aleksandrovich aleksei polinov,1,0,1769.0,78.96527503942372,0.0,0.0,55.00000000000001,0.0
FEES,Рюмин Андрей Валерьевич,CEO,True,,2488.0,Рюмин Андрей Валерьевич,,,,,,,,,,,Рюмин Андрей Валерьевич,"Генеральный директор, Председатель Правления ПАО ""Федеральная сетевая компания - Россети""",0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,17,15,17,20,1,1,1,1,3,True,1,1,0,1,0,1,True,json_2024,False,andrei riumin valerevich,1,0,2486.0,79.26281759108186,0.0,0.0,60.00000000000001,0.0
FEES,Ульянов Антон Сергеевич,Руководитель подразделения внутреннего аудита,False,-0.6945808453004767,936.0,Ульянов Антон Сергеевич,,,,,,,,,,,Ульянов Антон Сергеевич,"Руководитель подразделения внутреннего аудита / директор по внутреннему аудиту - начальник Департамента внутреннего аудита ПАО ""Россети""",0,0,1,0,0,0,0,0,1,1,0.0,0,0,0,0.0,0,5,5,5,10,1,1,1,1,0,False,1,0,0,0,0,1,False,,False,anton sergeevich ulianov,1,1,936.0,69.3600489666499,0.0,0.0,30.0,20.986383597456655
FEES,Харитонов Владимир Вячеславович,Член Правления,False,-0.2671349289222267,831.0,Харитонов Владимир Вячеславович,,,,,,,,,,,Харитонов Владимир Вячеславович,"Член Правления, заместитель Генерального директора - руководитель Аппарата",0,0,0,1,0,1,0,0,0,1,0.0,0,1,5,0.0,0,5,5,5,20,1,1,1,1,3,False,1,1,0,1,0,1,False,,False,kharitonov viacheslavovich vladimir,1,1,831.0,68.15533148369653,0.0,0.0,60.00000000000001,38.65117931709046
FESH,Иванов Петр Валерьевич,Президент,False,0.2140739444841023,535.0,Иванов Петр Валерьевич,,,,,,,,,,,Иванов Петр Валерьевич,"Президент ПАО ""ДВМП"" с 23.09.2024; Председатель Правления с 07.10.2024. Генеральный директор в 2024 году не был избран, поэтому президент рассматривается как эквивалент главного исполнительного руководителя в контексте 2024 года.",0,0,0,1,0,0,0,0,1,1,0.0,0,1,1,0.0,0,25,1,25,44,1,1,1,1,0,True,1,1,0,1,0,1,True,json_2024,True,ivanov petr valerevich,1,1,535.0,63.69838192807374,0.0,0.0,60.00000000000001,58.53780385013621
FESH,Плотников Юрий Олегович,Директор по охране государственной тайны,False,-0.0636218259533663,1072.0,Плотников Юрий Олегович,,,,,,,,,,,Плотников Юрий Олегович,"Директор ПАО ""ДВМП"" как единоличный исполнительный орган по вопросам использования и защиты сведений, составляющих государственную тайну; CSV описывает роль как директор по охране государственной тайны.",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,12,12,12,12,1,1,1,1,6,False,1,0,0,0,0,1,False,,False,iurii olegovich plotnikov,1,1,1072.0,70.73383743259886,0.0,0.0,30.0,47.06164074031403
FIVE,Ворона Иван Николаевич,Руководитель подразделения внутреннего аудита,False,,285.0,Ворона Иван Николаевич,,,,,,,,,,,Ворона Иван Николаевич,"Руководитель подразделения внутреннего аудита / Director of Internal Audit, X5 Group, in the 2024 issuer-report and CSV context.",0,0,1,0,0,1,1,0,0,1,0.0,0,0,0,0.0,0,10,10,10,13,1,1,1,0,10,False,1,1,0,0,0,1,False,,False,ivan nikolaevich vorona,1,0,285.0,57.33129136222481,0.0,0.0,55.00000000000001,0.0
FIVE,Лобачева Екатерина Владимировна,Президент,False,,828.0,Лобачева Екатерина Владимировна,,,,,N,W,N,,,,Лобачева Екатерина Владимировна,Президент ПАО «Корпоративный центр ИКС 5» in the 2024 reporting context.,0,0,1,0,0,1,1,0,1,1,0.0,0,0,0,0.0,0,12,12,12,29,1,1,1,1,12,False,1,1,0,0,0,1,False,,False,ekaterina lobacheva vladimirovna,1,0,828.0,68.11871597750951,4.0,67.11877414712396,55.00000000000001,0.0
FIVE,Мурашкин Андрей Игоревич,Руководитель подразделения внутреннего контроля и управления рисками,False,,77.0,Мурашкин Андрей Игоревич,,,,,,,,,,,Мурашкин Андрей Игоревич,Директор по рискам ПАО «Корпоративный центр ИКС 5» in the 2024 issuer-report context; CSV describes him as head of internal control and risk management.,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,3,3,3,17,1,1,1,1,3,False,1,1,0,1,0,1,False,,False,andrei igorevich murashkin,1,0,77.0,44.161263219211044,0.0,0.0,60.00000000000001,0.0
FIVE,Шехтерман Игорь Владимирович,CEO,True,0.7111859407930519,1095.0,Шехтерман Игорь Владимирович,N,,,,N,N,N,,,,Шехтерман Игорь Владимирович,Генеральный директор ПАО «Корпоративный центр ИКС 5» in the 2024 reporting context; CEO / Chief Executive Officer of X5 Group.,0,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,14,14,14,40,1,1,1,1,14,True,1,1,0,0,0,1,True,json_2024,False,igor shekhterman vladimirovich,1,1,1095.0,70.948817161359,4.0,67.11877414712396,55.00000000000001,79.08164700807677
FIXP,Кирсанов Дмитрий Николаевич,Управляющий директор,False,0.2057024245223914,677.0,Кирсанов Дмитрий Николаевич,,,,,,,,,,,Кирсанов Дмитрий Николаевич,"Member of the Board of Directors, CEO and Managing Director of Fix Price Group PLC in the 2024 annual-report context.",0,0,0,0,1,1,1,0,0,1,0.0,0,0,0,0.0,0,32,32,32,36,1,1,1,1,5,True,1,1,0,0,0,1,True,json_2024,True,dmitrii kirsanov nikolaevich,1,1,677.0,66.08056466474838,0.0,0.0,55.00000000000001,58.19183916941248
FIXP,Миронова Елена,Руководитель по работе с инвесторами и СМИ,False,,3349.0,Миронова Елена,,,,,,,,,,,Миронова Елена,Head of Investor Relations at Fix Price Group PLC in the 2024 annual-report context.,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,elena mironova,1,0,3349.0,82.27412697108811,0.0,0.0,0.0,0.0
FIXP,Погонин Владимир Петрович,CEO,True,,2769.0,Погонин Владимир Петрович,,,,,,,,,,,Погонин Владимир Петрович,"General Director of LLC Best Price, the Russian operating subsidiary of Fix Price, from 1 July 2024. CSV labels him CEO, but local 2024 group-level documents identify Dmitry Kirsanov as Fix Price Group PLC CEO.",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,28,28,28,28,1,1,1,1,0,False,1,1,0,0,0,1,False,,True,petrovich pogonin vladimir,1,0,2769.0,80.34706879470602,0.0,0.0,55.00000000000001,0.0
FLOT,Вербо Александр Михайлович,CFO,False,-0.4065284630017474,18601.0,Вербо Александр Михайлович,,,,,,,,,,,Вербо Александр Михайлович,"Заместитель генерального директора - финансовый директор ПАО ""Совкомфлот"" в контексте 2024 года",0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,aleksandr mikhailovich verbo,1,1,18601.0,99.65101471446788,0.0,0.0,0.0,32.89054806573564
FLOT,Тонковидов Игорь Васильевич,CEO,True,-0.4150820790216025,1093.0,Тонковидов Игорь Васильевич,,,,,,,,,,,Тонковидов Игорь Васильевич,"Генеральный директор, председатель Правления ПАО ""Совкомфлот"" в контексте 2024 года",0,0,1,0,0,0,1,0,0,1,0.0,0,0,0,0.0,0,37,37,37,37,1,1,1,1,14,True,1,0,0,0,0,1,True,json_2024,False,igor tonkovidov vasilevich,1,1,1093.0,70.93030321720329,0.0,0.0,30.0,32.53705801268944
FLOT,Франк Сергей Оттович,Председатель СД,False,,3491.0,Франк Сергей Оттович,,,,,,,,,,,Франк Сергей Оттович,"Председатель Совета директоров ПАО ""Совкомфлот"" в контексте 2024 года",0,0,0,1,0,0,0,1,1,1,0.0,0,0,0,0.0,0,29,29,29,39,1,1,1,1,22,False,1,1,0,0,0,1,False,,False,frank ottovich sergei,1,0,3491.0,82.6949316783799,0.0,0.0,55.00000000000001,0.0
GAZP,Акимов Андрей Игоревич,Член СД,False,,1519.0,Акимов Андрей Игоревич,N,,,,,,,,,,Акимов Андрей Игоревич,"Член Совета директоров ПАО ""Газпром""; неисполнительный директор",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,14,14,14,54,1,1,1,1,14,False,1,0,0,0,0,1,False,,False,akimov andrei igorevich,1,0,1519.0,74.26385129463536,1.0,28.906482631788784,30.0,0.0
GAZP,Аксютин Олег Евгеньевич,Член Правления,False,-0.2832628138632217,3107.0,Аксютин Олег Евгеньевич,,,,,,,,,,,Аксютин Олег Евгеньевич,"Заместитель Председателя Правления - начальник Департамента ПАО ""Газпром""",0,0,0,1,0,0,0,0,0,0,80.0,0,1,0,35.0,0,25,25,25,25,1,1,1,1,17,False,1,1,1,1,1,1,False,,False,aksiutin evgenevich oleg,1,1,3107.0,81.5140918202955,0.0,0.0,68.33333333333334,37.984672089026716
GAZP,Зубков Виктор Алексеевич,Председатель СД,False,-0.4311768414350321,2373.0,Зубков Виктор Алексеевич,,,,,,,,,,,Зубков Виктор Алексеевич,"Председатель Совета директоров ПАО ""Газпром""; неисполнительный директор",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,17,17,17,30,1,1,1,0,17,False,1,1,0,0,0,1,False,,False,alekseevich viktor zubkov,1,1,2373.0,78.783318824374,0.0,0.0,55.00000000000001,31.871919619046015
GAZP,Илюхина Елена Анатольевна,Член Правления,False,,1249.0,Илюхина Елена Анатольевна,,,,,,,,,,,Илюхина Елена Анатольевна,"Заместитель Председателя Правления ПАО ""Газпром""; член Правления",0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0.0,0,18,18,18,38,1,1,1,1,1,False,1,1,0,0,0,1,False,,False,anatolevna elena iliukhina,1,0,1249.0,72.28151174692168,0.0,0.0,55.00000000000001,0.0
GAZP,Кузнец Сергей Иванович,Член Правления,False,,276.0,Кузнец Сергей Иванович,,,,,,,,,,,Кузнец Сергей Иванович,"Начальник Департамента ПАО ""Газпром"" по правовому обеспечению; член Правления",0,0,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0,24,24,24,31,1,1,1,0,24,False,1,0,0,0,0,1,False,,False,ivanovich kuznets sergei,1,0,276.0,57.00718760884165,0.0,0.0,30.0,0.0
GAZP,Куприянов Сергей Владимирович,Член Правления,False,0.4383160494373205,1755.0,Куприянов Сергей Владимирович,,,,,,,,,,,Куприянов Сергей Владимирович,"Заместитель Председателя Правления - начальник Департамента ПАО ""Газпром"" по информационной политике; член Правления",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,22,22,22,32,1,1,1,1,22,False,1,0,0,0,0,1,False,,False,kupriianov sergei vladimirovich,1,1,1755.0,75.72681660467035,0.0,0.0,30.0,67.80492004884144
GAZP,Максимцев Игорь Анатольевич,Член СД,False,,6310.0,Максимцев Игорь Анатольевич,,,,,,,,,,,Максимцев Игорь Анатольевич,"Независимый директор ПАО ""Газпром""; член Совета директоров",0,0,0,1,0,0,0,0,0,1,160.0,1,1,0,0.0,0,2,2,2,31,1,1,1,0,2,False,1,1,1,1,0,1,False,,False,anatolevich igor maksimtsev,1,0,6310.0,88.69384001989864,0.0,0.0,65.00000000000001,0.0
GAZP,Мантуров Денис Валентинович,Член СД,False,,4447.0,Мантуров Денис Валентинович,,,,,,,,,,,Мантуров Денис Валентинович,"Член Совета директоров ПАО ""Газпром""; неисполнительный директор",0,0,0,1,0,0,0,1,1,1,0.0,0,1,0,0.0,0,8,8,8,27,1,1,1,1,8,False,1,1,0,1,0,1,False,,False,denis manturov valentinovich,1,0,4447.0,85.14773247837233,0.0,0.0,60.00000000000001,0.0
GAZP,Маркелов Виталий Анатольевич,"Член СД, член Правления",False,0.0868985992885069,2190.0,Маркелов Виталий Анатольевич,,,,,,,,,,,Маркелов Виталий Анатольевич,"Член Совета директоров ПАО ""Газпром""; заместитель Председателя Правления - начальник Департамента ПАО ""Газпром""; член Правления",0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,38,38,38,38,1,1,1,1,13,False,1,1,0,0,0,1,False,,False,anatolevich markelov vitalii,1,1,2190.0,77.97019617673028,0.0,0.0,55.00000000000001,53.28210621126548
GAZP,Марков Владимир Константинович,Член Правления,False,,622.0,Марков Владимир Константинович,,,,,,,,,,,Марков Владимир Константинович,"Начальник Департамента ПАО ""Газпром"" по взаимодействию с органами власти Российской Федерации; член Правления",0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,0.0,0,13,13,13,23,1,1,1,0,13,False,1,1,0,0,0,1,False,,False,konstantinovich markov vladimir,1,0,622.0,65.2230189843432,0.0,0.0,55.00000000000001,0.0
GAZP,Мартынов Виктор Георгиевич,Член СД,False,,1905.0,Мартынов Виктор Георгиевич,,,,,,,,,,,Мартынов Виктор Георгиевич,"Старший независимый директор ПАО ""Газпром""; член Совета директоров",0,0,0,1,0,0,0,0,0,1,210.0,1,1,0,3.0,1,12,12,12,51,1,1,1,0,12,False,1,1,1,1,3,1,False,,False,georgievich martynov viktor,1,0,1905.0,76.55767867472913,0.0,0.0,75.00000000000001,0.0
GAZP,Меньшиков Сергей Николаевич,Член Правления,False,,1749.0,Меньшиков Сергей Николаевич,,,,,,,,,,,Меньшиков Сергей Николаевич,"Начальник Департамента ПАО ""Газпром"" по разведке и добыче углеводородов; член Правления",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,26,26,26,26,1,1,1,1,6,False,1,1,0,0,0,1,False,,False,menshikov nikolaevich sergei,1,0,1749.0,75.6921227375755,0.0,0.0,55.00000000000001,0.0
GAZP,Миллер Алексей Борисович,"CEO, член СД",True,0.4233978968869635,4208.0,Миллер Алексей Борисович,,,,,,,,,,,Миллер Алексей Борисович,"Председатель Правления ПАО ""Газпром""; заместитель Председателя Совета директоров ПАО ""Газпром""",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,24,24,24,29,1,1,1,0,24,True,1,1,0,0,0,1,True,json_2024,False,aleksei borisovich miller,1,1,4208.0,84.58790552327238,0.0,0.0,55.00000000000001,67.18840669073231
GAZP,Михаленко Вячеслав Александрович,Член Правления,False,,552.0,Михаленко Вячеслав Александрович,,,,,,,,,,,Михаленко Вячеслав Александрович,"Начальник Департамента ПАО ""Газпром"" по транспортировке и подземному хранению газа; член Правления",0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,41,41,41,41,1,1,1,1,10,False,1,1,0,0,0,1,False,,False,aleksandrovich mikhalenko viacheslav,1,0,552.0,64.01487869013587,0.0,0.0,55.00000000000001,0.0
GAZP,Новак Александр Валентинович,Член СД,False,0.2206265710724762,3955.0,Новак Александр Валентинович,,,,,,,,,,,Новак Александр Валентинович,"Член Совета директоров ПАО ""Газпром""; неисполнительный директор",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,6,6,6,49,1,1,1,1,6,False,1,0,0,0,0,1,False,,False,aleksandr novak valentinovich,1,1,3955.0,83.95953423857688,0.0,0.0,30.0,58.80860023787906
GAZP,Патрушев Дмитрий Николаевич,Член СД,False,-0.0586778357362156,4523.0,Патрушев Дмитрий Николаевич,,,,,,,,,,,Патрушев Дмитрий Николаевич,"Член Совета директоров ПАО ""Газпром""; неисполнительный директор",0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0.0,0,3,3,3,27,1,1,1,1,3,False,1,1,0,1,0,1,False,,False,dmitrii nikolaevich patrushev,1,1,4523.0,85.31946306879718,0.0,0.0,60.00000000000001,47.26595799749085
GAZP,Путин Михаил Евгеньевич,Член Правления,False,,301.0,Путин Михаил Евгеньевич,,,,,,,,,,,Путин Михаил Евгеньевич,"Заместитель Председателя Правления ПАО ""Газпром""; член Правления",0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,11,11,11,26,1,1,1,1,11,False,1,1,0,0,0,1,False,,False,evgenevich mikhail putin,1,0,301.0,57.88306738873858,0.0,0.0,55.00000000000001,0.0
GAZP,Россеев Михаил Николаевич,Член Правления,False,,395.0,Россеев Михаил Николаевич,,,,,,,,,,,Россеев Михаил Николаевич,"Заместитель Председателя Правления - главный бухгалтер ПАО ""Газпром""; член Правления",0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,10,10,10,31,1,1,1,1,5,False,1,0,0,0,0,1,False,,False,mikhail nikolaevich rosseev,1,0,395.0,60.62989699659328,0.0,0.0,30.0,0.0
GAZP,Садыгов Фамил Камиль оглы,Член Правления,False,,970.0,Садыгов Фамил Камиль оглы,,,,,,,,,,,Садыгов Фамил Камиль оглы,"Заместитель Председателя Правления ПАО ""Газпром""; член Правления",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,6,6,6,28,1,1,1,1,6,False,1,1,0,0,0,1,False,,False,famil kamil ogly sadygov,1,0,970.0,69.72134190218206,0.0,0.0,55.00000000000001,0.0
GAZP,Середа Михаил Леонидович,Член СД,False,,1535.0,Середа Михаил Леонидович,,,,,,,,,,,Середа Михаил Леонидович,"Член Совета директоров ПАО ""Газпром""; неисполнительный директор; первый заместитель генерального директора ООО ""Газпром экспорт""; генеральный директор ООО ""Газпром трейдинг""",0,0,1,0,0,1,0,0,0,1,0.0,0,0,0,0.0,0,29,29,29,32,1,1,1,1,21,False,1,0,0,0,0,1,False,,False,leonidovich mikhail sereda,1,0,1535.0,74.3699923860147,0.0,0.0,30.0,0.0
GAZP,Симдякин Вадим Михайлович,Член Правления,False,,12927.0,Симдякин Вадим Михайлович,,,,,,,N,,,,Симдякин Вадим Михайлович,"Начальник Департамента ПАО ""Газпром"" по реализации углеводородов и продуктов их переработки на внутреннем рынке, электроэнергетике, теплоэнергетике, развитию газоснабжения и газификации; член Правления",0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,34,34,34,34,1,1,1,1,2,False,1,0,0,0,0,1,False,,False,mikhailovich simdiakin vadim,1,0,12927.0,95.9626530476254,1.0,28.906482631788784,30.0,0.0
GAZP,Хомяков Сергей Федорович,Член Правления,False,0.3083112140198736,592.0,Хомяков Сергей Федорович,,,,,,,,,,,Хомяков Сергей Федорович,"Заместитель Председателя Правления ПАО ""Газпром""; генеральный директор Филиала ПАО ""Газпром"" ""Служба корпоративной защиты ПАО ""Газпром""""; член Правления",0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,23,23,23,25,1,1,1,1,23,False,1,1,0,0,0,1,False,,False,fedorovich khomiakov sergei,1,1,592.0,64.72276706502541,0.0,0.0,55.00000000000001,62.432289799681186
GEMC,Вольский Владислав Михайлович,Член СД,False,,143.0,Вольский Владислав Михайлович,,,,,,,,,,,Вольский Владислав Михайлович,Независимый член совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False,0,0,0,0,0,1,False,,False,mikhailovich vladislav volskii,1,0,143.0,50.37592412152922,0.0,0.0,0.0,0.0
GEMC,Лобанов Олег Валентинович,Член СД,False,,306.0,Лобанов Олег Валентинович,,,,,,,,,,,Лобанов Олег Валентинович,Независимый член совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False,0,0,0,0,0,1,False,,False,lobanov oleg valentinovich,1,0,306.0,58.04951417644123,0.0,0.0,0.0,0.0
GEMC,Минаков Георгий Викторович,Руководитель подразделения внутреннего аудита,False,,230.0,Минаков Георгий Викторович,,,,,,,,,,,Минаков Георгий Викторович,Руководитель подразделения внутреннего аудита,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,georgii minakov viktorovich,1,0,230.0,55.16642278016827,0.0,0.0,0.0,0.0
GEMC,Тронин Андрей Владимирович,Член СД,False,,458.0,Тронин Андрей Владимирович,,,,,,,,,,,Тронин Андрей Владимирович,Независимый член совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,0,1,False,0,0,0,0,0,1,False,,False,andrei tronin vladimirovich,1,0,458.0,62.12639181946621,0.0,0.0,0.0,0.0
GEMC,Шмелев Дмитрий Сергеевич,"CFO, Председатель СД",False,,799.0,Шмелев Дмитрий Сергеевич,,,,,,,,,,,Шмелев Дмитрий Сергеевич,Финансовый директор; председатель совета директоров,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,False,0,0,0,0,0,1,False,,False,dmitrii sergeevich shmelev,1,0,799.0,67.75777536826448,0.0,0.0,0.0,0.0
GEMC,Яновский Андрей Владимирович,"CEO, член СД",True,0.4893092102209822,535.0,Яновский Андрей Владимирович,,,,,,,,,,,Яновский Андрей Владимирович,Генеральный директор МКПАО ЮМГ; член совета директоров,0,0,1,0,0,1,1,0,0,1,0.0,0,0,0,0.0,0,9,9,9,37,1,1,1,1,2,True,1,1,0,0,0,1,True,json_2024,False,andrei ianovskii vladimirovich,1,1,535.0,63.69838192807374,0.0,0.0,55.00000000000001,69.91228318842684
GLTR,Абдулла Белобайда,Член СД,False,,0.0,Абдулла Белобайда,,,,,,,,,,,Абдулла Белобайда / Abdulla Belobaida,Independent Non-Executive Director; Audit Committee Chair; Nomination and Remuneration Committee member,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,False,0,0,0,0,0,1,False,,False,abdulla belobaida,0,0,0.0,0.0,0.0,0.0,0.0,0.0
GLTR,Абдултайаб Бахрейнвала,Член СД,False,,14.0,Абдултайаб Бахрейнвала,,,,,,,,,,,Абдултайаб Бахрейнвала / Dr. Abdultaiyab Bahrainwala,Non-executive Director,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,False,1,1,0,0,0,1,False,,False,abdultaiab bakhreinvala,1,0,14.0,27.44983025009322,0.0,0.0,55.00000000000001,0.0
GLTR,Альбина Амангельдинова,Член СД,False,,1927.0,Альбина Амангельдинова,,,,,,,,,,,Альбина Амангельдинова / Albina Amangeldinova,Non-Executive Director,0,0,1,0,0,0,1,0,1,1,0.0,0,0,0,0.0,0,15,15,15,15,1,1,1,1,1,False,1,0,0,0,0,1,False,,False,albina amangeldinova,1,0,1927.0,76.67400775293719,0.0,0.0,30.0,0.0
GLTR,Вячеслав Станиславский,Член СД,False,,640.0,Вячеслав Станиславский,N,N,,,N,N,N,,,,Вячеслав Станиславский / Viacheslav Stanislavskiy,Executive Director; Head of Operations,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,16,16,16,16,1,1,1,1,1,False,1,0,0,0,0,1,False,,False,stanislavskii viacheslav,1,0,640.0,65.51173291455855,5.0,74.7221736309214,30.0,0.0
GLTR,Газизов Антон,"Управляющий директор, член СД",False,,199.0,Газизов Антон,,,,,,,,,,,Газизов Антон / Anton Gazizov,Managing Director; Executive Director and member of the Board of Directors in the 2024 governance period,0,1,0,0,0,1,1,0,0,1,0.0,0,0,0,0.0,0,1,1,1,1,1,1,1,1,1,True,1,0,0,0,0,1,True,json_2024,True,anton gazizov,1,0,199.0,53.7057667039073,0.0,0.0,30.0,0.0
